"","X.1","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gbg_dist_points"
"289",289,"BARN09",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,122.461287284621
"290",290,"BARN09",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,100.320996512045
"291",291,"BARN09",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,2503.26767359604
"292",292,"BARN09",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,2764.10666982054
"293",293,"BARN09",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,2543.59888351779
"294",294,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,509.355748821988
"295",295,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,695.680513769219
"296",296,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,944.940540715245
"297",297,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,530.670880929758
"298",298,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,592.478504281257
"299",299,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,566.04701381209
"300",300,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,144.758767976083
"301",301,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,503.542120448618
"302",302,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,621.196467311748
"303",303,"BARN10",2019,"post","11",TRUE,"bog",1,1,"Used",10,1096.09128992799
"304",304,"BARN10",2019,"post","11",TRUE,"bog",1,1,"Used",10,1040.35192523457
"305",305,"BARN10",2019,"post","11",TRUE,"bog",1,1,"Used",10,1009.19830171465
"306",306,"BARN10",2019,"post","11",TRUE,"bog",1,1,"Used",10,914.193206017524
"307",307,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,930.510250506561
"308",308,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,832.581003474172
"309",309,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,176.793804895902
"310",310,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,129.164278929658
"311",311,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,215.497644394066
"312",312,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,244.400604411766
"313",313,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,35.7874270695853
"314",314,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,35.6433276592108
"315",315,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,393.884288269718
"316",316,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1089.58896253875
"317",317,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,353.74691501073
"318",318,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,350.715225082652
"319",319,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,133.871940649228
"320",320,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,149.183385393003
"321",321,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,177.437294699187
"322",322,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,161.482132824456
"323",323,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,172.312484124276
"324",324,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,147.907774208729
"325",325,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,953.14354417469
"326",326,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1132.01192106298
"327",327,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1102.35083153588
"328",328,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,747.743993804659
"329",329,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,685.525562813063
"330",330,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,726.194920437251
"331",331,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,495.629229432189
"332",332,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,214.154255828736
"333",333,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,102.017680178497
"334",334,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,655.174476651175
"335",335,"BARN10",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1118.01568681059
"336",336,"BARN10",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1033.13208403212
"337",337,"BARN10",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1148.96174829387
"338",338,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,639.599089982311
"339",339,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,577.306451399336
"340",340,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,550.711879566807
"341",341,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,63.7949547486985
"342",342,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,95.6640736933553
"343",343,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,124.899352826634
"344",344,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,686.58420111761
"345",345,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1152.14557809073
"346",346,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,722.063256754501
"347",347,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,666.972707093851
"348",348,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,608.189181274862
"349",349,"BARN10",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,405.136024078272
"350",350,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,100.207001145537
"351",351,"BARN10",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,156.413580479783
"352",352,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,314.781327082819
"353",353,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1221.11447362969
"354",354,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1422.95595348674
"355",355,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1481.24432884528
"356",356,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,43.2130493633577
"357",357,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1421.41115265827
"358",358,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1125.02544801057
"359",359,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,910.132831125339
"360",360,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,838.470514665035
"361",361,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,130.027174211428
"362",362,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,800.965272629371
"363",363,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1013.85174740888
"364",364,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1038.01962310301
"365",365,"BARN11",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1065.01484769519
"366",366,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,826.43991356213
"367",367,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,218.822904621707
"368",368,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,163.354390411696
"369",369,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,148.629941749768
"370",370,"BARN11",2019,"post","11",TRUE,"bog",1,1,"Used",10,507.155962279118
"371",371,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,110.308446637681
"372",372,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,991.950694138822
"373",373,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,987.403517956981
"374",374,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,537.954336036235
"375",375,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,692.963392382504
"376",376,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,533.151467242599
"377",377,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,67.817882673743
"378",378,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,405.444941205274
"379",379,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,303.688308426604
"380",380,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,222.712172634269
"381",381,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,440.906543020579
"382",382,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1049.91187855867
"383",383,"BARN11",2019,"post","11",TRUE,"bog",1,1,"Used",10,897.109937516044
"384",384,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,670.729223973617
"385",385,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,156.101299599516
"386",386,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,330.919254047249
"387",387,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1352.64900972997
"388",388,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1333.58237754937
"389",389,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1135.6009527627
"390",390,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1276.406278389
"391",391,"BARN11",2019,"post","11",TRUE,"bog",1,1,"Used",10,881.842184189984
"392",392,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,946.147572581185
"393",393,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,635.941677259152
"394",394,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,581.650002240772
"395",395,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,857.402948001998
"396",396,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,868.086189070371
"397",397,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1209.66778529928
"398",398,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,376.073901145944
"399",399,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,858.440894556504
"400",400,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,822.866977858856
"401",401,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1064.30202831507
"402",402,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1009.9634973158
"403",403,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1105.53222896139
"404",404,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,853.197970029156
"405",405,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,298.525971471424
"406",406,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,63.0046996168335
"407",407,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,645.900937388897
"408",408,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1031.81028286961
"409",409,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,999.844822335433
"410",410,"BARN11",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1244.75671551648
"411",411,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,776.627262517062
"412",412,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,238.996683107308
"413",413,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,292.822185337281
"414",414,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,82.0889671276231
"415",415,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,187.843290171782
"416",416,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,270.338663416463
"417",417,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,867.502801292061
"418",418,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,741.152334683866
"419",419,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,838.267102499222
"420",420,"BARN11",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,802.071968569395
"421",421,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,235.913686011017
"422",422,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,252.426948461837
"423",423,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,252.917616957046
"424",424,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,289.982240483725
"425",425,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,282.123640525268
"426",426,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,255.863970738598
"427",427,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,234.584448316478
"428",428,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,286.183469226723
"429",429,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,315.705895365957
"430",430,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,521.8981738874
"431",431,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,407.51286056276
"432",432,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,431.780206527774
"433",433,"BARN11",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,416.591888671194
"434",434,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,291.289392430424
"435",435,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,408.705172522896
"436",436,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,455.048031833605
"437",437,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,429.735959592126
"438",438,"BARN12",2019,"post","19",TRUE,"saltmarsh_coastal",1,1,"Used",10,210.235589850236
"439",439,"BARN12",2019,"post","19",TRUE,"saltmarsh_coastal",1,1,"Used",10,193.593799822083
"440",440,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,152.161900897721
"441",441,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,72.1204712725647
"442",442,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,102.480406681981
"443",443,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,37.343991804476
"444",444,"BARN12",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1482.41975743194
"445",445,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1130.24596744117
"446",446,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,939.259843481447
"447",447,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,839.445020498113
"448",448,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,109.963446319464
"449",449,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,809.482150341827
"450",450,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1022.24129936238
"451",451,"BARN12",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,1063.34633945091
"452",452,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1041.93318875947
"453",453,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,961.286865868311
"454",454,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,888.751110338
"455",455,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,153.82481505443
"456",456,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,153.180126824951
"457",457,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,133.579694443406
"458",458,"BARN12",2019,"post","11",TRUE,"bog",1,1,"Used",10,397.186400056749
"459",459,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,116.666965607909
"460",460,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,989.325661667009
"461",461,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,989.802302645404
"462",462,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,526.538303122644
"463",463,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,235.089217449478
"464",464,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,530.659091935938
"465",465,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,156.658494702621
"466",466,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,119.501462457593
"467",467,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,282.807355396044
"468",468,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,54.3091641659679
"469",469,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,105.362977461487
"470",470,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,204.892891882134
"471",471,"BARN12",2019,"post","3",TRUE,"arable_hort",1,1,"Used",10,329.584124662566
"472",472,"BARN12",2019,"post","11",TRUE,"bog",1,1,"Used",10,889.331259294013
"473",473,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,917.28733082871
"474",474,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,649.936460035345
"475",475,"BARN12",2019,"post","16",TRUE,"saltmarsh_coastal",1,1,"Used",10,585.123135375322
"476",476,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,849.187211259774
"477",477,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,839.129014165396
"478",478,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1176.53749391781
"479",479,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1237.06409692766
"480",480,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,375.825057609775
"481",481,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,860.703200293735
"482",482,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,815.309790850915
"483",483,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1059.74817105308
"484",484,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1016.00577730248
"485",485,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1070.70632458606
"486",486,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,869.217313301351
"487",487,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,275.56839367635
"488",488,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,113.870569312446
"489",489,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,647.180838571908
"490",490,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,1022.46944244398
"491",491,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1003.61172104852
"492",492,"BARN12",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1247.43960487911
"493",493,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,719.583437529426
"494",494,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,197.402341435607
"495",495,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,304.632004628895
"496",496,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,61.1743949472366
"497",497,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,187.341093455813
"498",498,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,269.118181787022
"499",499,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,747.001402935689
"500",500,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,832.678492060026
"501",501,"BARN12",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,794.130213694775
"502",502,"BARN13",2019,"post","4",TRUE,"improved_grassland",1,1,"Used",10,794.305809820126
"503",503,"BARN13",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1137.59218499738
"504",504,"BARN13",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1235.86175040078
"505",505,"BARN13",2019,"post","10",TRUE,"other_grassland",1,1,"Used",10,1164.23370162616
