"","Date_ID","spatial_overlap","Raw_Farm_Name","fix_gps","FIELD_ID","Shoot_ID1","Shoot_ID2","Shoot_ID1_time","Shoot_ID2_time","Shoot_ID1_shots","Shoot_ID2_shots","Shoot_field"
"1005","PIFO60_2021-02-24",1,"lyrabus","CP25","LY30",7464,NA,2021-02-24 16:00:00,NA,14,NA,"No"
"1006","17790_2021-02-24",1,"lyrabus","CP25","LY30",7464,NA,2021-02-24 16:00:00,NA,14,NA,"No"
"1007","17761_2021-02-24",1,"lyrabus","CP25","LY30",7464,NA,2021-02-24 16:00:00,NA,14,NA,"No"
"1008","17759_2021-02-24",1,"lyrabus","CP25","LY30",7464,NA,2021-02-24 16:00:00,NA,14,NA,"No"
"1009","17807_2021-03-03",1,"ronnachmore","CT18","RM16",7472,NA,2021-03-03 12:40:00,NA,10,NA,"No"
"1010","PIFO60_2021-03-08",1,"craigens","CP10","CP19",7488,NA,2021-03-08 16:00:00,NA,1,NA,"No"
"1011","WHIT12_2021-03-08",1,"glenegedale lotts","GD5","GD5",7487,NA,2021-03-08 15:15:00,NA,5,NA,"Yes"
"1012","17786_2021-03-08",1,"craigens","CP10","CP19",7488,NA,2021-03-08 16:00:00,NA,1,NA,"No"
"1013","17790_2021-03-08",1,"craigens","CP10","CP19",7488,NA,2021-03-08 16:00:00,NA,1,NA,"No"
"1014","17761_2021-03-08",1,"craigens","CP10","CP19",7488,NA,2021-03-08 16:00:00,NA,1,NA,"No"
"1015","17786_2021-03-09",1,"craigens","CP10","CP9",7491,NA,2021-03-09 12:00:00,NA,1,NA,"No"
"1016","17790_2021-03-09",1,"uiskentuie","CP25","LY30",7492,NA,2021-03-09 12:10:00,NA,1,NA,"No"
"1017","17761_2021-03-09",1,"craigens","CP10","CP9",7491,NA,2021-03-09 12:00:00,NA,1,NA,"No"
"1018","17759_2021-03-09",1,"craigens","CP1","CP9",7491,NA,2021-03-09 12:00:00,NA,1,NA,"No"
"1019","17786_2021-03-09",1,"craigens","CP5","CP9",7491,NA,2021-03-09 12:00:00,NA,1,NA,"No"
"1020","17761_2021-03-09",1,"craigens","CP8","CP9",7491,NA,2021-03-09 12:00:00,NA,1,NA,"No"
"1021","17807_2021-03-09",1,"ronnachmore","CR11","RM16",7493,NA,2021-03-09 13:35:00,NA,16,NA,"No"
"1022","17807_2021-03-09",1,"ronnachmore","CR12","RM16",7493,NA,2021-03-09 13:35:00,NA,16,NA,"No"
"1023","17790_2021-03-11",1,"craigens","CP5","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1024","17761_2021-03-11",1,"craigens","CP5","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1025","17786_2021-03-11",1,"craigens","CP5","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1026","17790_2021-03-11",1,"craigens","CP2","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1027","17761_2021-03-11",1,"craigens","CP2","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1028","PIFO60_2021-03-11",1,"craigens","CP2","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1029","17786_2021-03-11",1,"craigens","CP2","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1030","17759_2021-03-11",1,"craigens","CP2","CP51",7500,NA,2021-03-11 11:25:00,NA,3,NA,"No"
"1031","17786_2021-03-22",1,"craigens","CP9","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"Yes"
"1032","17761_2021-03-22",1,"craigens","CP16","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1033","17786_2021-03-22",1,"craigens","CP4","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1034","17786_2021-03-22",1,"craigens","CP5","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1035","17790_2021-03-22",1,"craigens","CP21","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1036","17761_2021-03-22",1,"craigens","CP5","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1037","17786_2021-03-22",1,"craigens","CP12","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1038","17759_2021-03-22",1,"craigens","CP1","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1039","17761_2021-03-22",1,"craigens","CP59","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1040","17761_2021-03-22",1,"craigens","CP15","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
"1041","17790_2021-03-22",1,"craigens","CP2","CP9",7521,NA,2021-03-22 12:00:00,NA,1,NA,"No"
